Compare,PMID,Parameter,Sentece,Title,Type,URL,Units,Value,id,Drugbank_id,Name
,12960116,area under the concentration-time curve,"Patients received suramin followed by paclitaxel (175-200 mg/m(2)) and carboplatin area under the concentration-time curve of 6 mg/ml/min, every 3 weeks.",Phase I study of low-dose suramin as a chemosensitizer in patients with advanced non-small cell lung cancer. ,AUCinf-Q17,[Article Link](https://pubmed.ncbi.nlm.nih.gov/12960116/),[mg] / [min·ml],6,16396,DB04786,Suramin
>,12960116,peak concentrations,The initial suramin dose resulted in the targeted concentrations of 10-20 microM at 48 h in 5 of the first 6 patients treated but also resulted in peak concentrations > 50 microM in all patients.,Phase I study of low-dose suramin as a chemosensitizer in patients with advanced non-small cell lung cancer. ,Cmax-Q32,[Article Link](https://pubmed.ncbi.nlm.nih.gov/12960116/),μM,50,16397,DB04786,Suramin
,12960116,time to tumor progression,"The median time to tumor progression is 8.5 months (range, 3-27+ months) for 12 evaluable patients.",Phase I study of low-dose suramin as a chemosensitizer in patients with advanced non-small cell lung cancer. ,tmax-Q56,[Article Link](https://pubmed.ncbi.nlm.nih.gov/12960116/),month,8.5,16398,DB04786,Suramin
,8622081,overall survival time,"The median overall survival time for all patients is 31 weeks (95% confidence interval [CI], 23 to 51).",Suramin in hormone-refractory metastatic prostate cancer: a drug with limited efficacy. ,t1/2-Q57,[Article Link](https://pubmed.ncbi.nlm.nih.gov/8622081/),weeks,31,36570,DB04786,Suramin
,11432894,time to progression,"Median time to progression was 55 days (range, 17 to 242 days) and median survival was 191 days (range, 42 to 811 days).","Toxicity, efficacy, and pharmacology of suramin in adults with recurrent high-grade gliomas. ",tmax-Q56,[Article Link](https://pubmed.ncbi.nlm.nih.gov/11432894/),d,55,40716,DB04786,Suramin
,11432894,survival,"Median time to progression was 55 days (range, 17 to 242 days) and median survival was 191 days (range, 42 to 811 days).","Toxicity, efficacy, and pharmacology of suramin in adults with recurrent high-grade gliomas. ",t1/2-Q57,[Article Link](https://pubmed.ncbi.nlm.nih.gov/11432894/),d,191,40717,DB04786,Suramin
,3005375,plasma half-life,"After the last dose, the plasma half-life of suramin was 44 to 54 days.",Clinical pharmacokinetics of suramin in patients with HTLV-III/LAV infection. ,t1/2-Q57,[Article Link](https://pubmed.ncbi.nlm.nih.gov/3005375/),d,44 to 54,54616,DB04786,Suramin
greater,3005375,Total plasma levels,Total plasma levels of suramin were greater than 100 micrograms/mL for several weeks.,Clinical pharmacokinetics of suramin in patients with HTLV-III/LAV infection. ,Cmax-Q32,[Article Link](https://pubmed.ncbi.nlm.nih.gov/3005375/),[μg] / [ml],100,54617,DB04786,Suramin
greater,7666077,peak plasma suramin concentrations,"Patients were to be removed from the fixed dosing schedule if, after day 5, three consecutive peak plasma suramin concentrations were greater than 300 micrograms/mL.",Development and validation of a pharmacokinetically based fixed dosing scheme for suramin. ,Cmax-Q32,[Article Link](https://pubmed.ncbi.nlm.nih.gov/7666077/),[μg] / [ml],300,64517,DB04786,Suramin
> or =,7666077,peak plasma suramin concentrations,No patient had treatment discontinued due to repeated peak plasma suramin concentrations > or = 300 micrograms/mL.,Development and validation of a pharmacokinetically based fixed dosing scheme for suramin. ,Cmax-Q32,[Article Link](https://pubmed.ncbi.nlm.nih.gov/7666077/),[μg] / [ml],300,64518,DB04786,Suramin
,7666077,survival time,The estimated median survival time in 38 assessable patients with HRPC was 18.8 months.,Development and validation of a pharmacokinetically based fixed dosing scheme for suramin. ,t1/2-Q57,[Article Link](https://pubmed.ncbi.nlm.nih.gov/7666077/),month,18.8,64519,DB04786,Suramin
,7666077,time to progression,"The estimated median time to progression in 35 patients, for whom data were available, was 10.1 months.",Development and validation of a pharmacokinetically based fixed dosing scheme for suramin. ,tmax-Q56,[Article Link](https://pubmed.ncbi.nlm.nih.gov/7666077/),month,10.1,64520,DB04786,Suramin
,15587928,distribution half-life,"Plasma concentrations declined biexponentially following intravenous administration, with a distribution half-life of approximately 2 h and an estimated terminal half-life of 276 h.",Suramin as a chemosensitizer: oral pharmacokinetics in rats. ,t1/2-Q57,[Article Link](https://pubmed.ncbi.nlm.nih.gov/15587928/),h,2,69469,DB04786,Suramin
,15587928,terminal half-life,"Plasma concentrations declined biexponentially following intravenous administration, with a distribution half-life of approximately 2 h and an estimated terminal half-life of 276 h.",Suramin as a chemosensitizer: oral pharmacokinetics in rats. ,"t1/2,β-Q60",[Article Link](https://pubmed.ncbi.nlm.nih.gov/15587928/),h,276,69470,DB04786,Suramin
,15587928,maximal plasma concentrations,"Suramin absorption following oral gavage was variable and incomplete with mean maximal plasma concentrations of 9.04, 72.6, and 64.4 microg/ml at doses of 100, 300, and 500 mg/kg, respectively.",Suramin as a chemosensitizer: oral pharmacokinetics in rats. ,Cmax-Q32,[Article Link](https://pubmed.ncbi.nlm.nih.gov/15587928/),[μg] / [ml],9.04,69471,DB04786,Suramin
,15587928,maximal plasma concentrations,"Suramin absorption following oral gavage was variable and incomplete with mean maximal plasma concentrations of 9.04, 72.6, and 64.4 microg/ml at doses of 100, 300, and 500 mg/kg, respectively.",Suramin as a chemosensitizer: oral pharmacokinetics in rats. ,Cmax-Q32,[Article Link](https://pubmed.ncbi.nlm.nih.gov/15587928/),[μg] / [ml],72.6,69472,DB04786,Suramin
,15587928,maximal plasma concentrations,"Suramin absorption following oral gavage was variable and incomplete with mean maximal plasma concentrations of 9.04, 72.6, and 64.4 microg/ml at doses of 100, 300, and 500 mg/kg, respectively.",Suramin as a chemosensitizer: oral pharmacokinetics in rats. ,Cmax-Q32,[Article Link](https://pubmed.ncbi.nlm.nih.gov/15587928/),[μg] / [ml],64.4,69473,DB04786,Suramin
<,15587928,Oral bioavailability,"Oral bioavailability, calculated using the clearance of the intravenous tracer dose, was <3% at all three dose levels.",Suramin as a chemosensitizer: oral pharmacokinetics in rats. ,F-Q40,[Article Link](https://pubmed.ncbi.nlm.nih.gov/15587928/),%,3,69474,DB04786,Suramin
